,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5209,6.0,6.0,52.36140954639633,4.892773485527144,2.0,1.0,1.0,1.0,137.0,1.0,365,1.0,6.0,365,365.0,1.7,365.0,2.0,12.0,12,12,213.0,8.4,0.7,4.42,4.51,4.43,4.82,4.78,4.77,4.31,6.0,0.0,0.3,0.0,1.0
5210,1.0,2.0,52.35466,4.79716,4.0,1.5,1.0,2.0,239.0,1.0,35,1.0,1.0,1125,1125.0,1.0,1125.0,0.0,0.0,0,260,11.0,2.0,0.0,4.73,4.73,4.64,5.0,4.91,4.55,4.45,1.0,1.0,0.0,0.0,0.45
5211,1.0,1.0,52.38299,4.85213,2.0,1.5,1.0,2.0,239.0,2.0,15,2.0,2.0,15,15.0,2.0,15.0,0.0,0.0,0,0,2.0,0.0,0.0,4.5,4.5,5.0,5.0,4.5,5.0,4.5,1.0,1.0,0.0,0.0,0.08
5212,1.0,1.0,52.384853,4.87092,2.0,1.5,1.0,2.0,239.0,3.0,365,3.0,4.0,365,365.0,3.0,365.0,0.0,0.0,0,0,7.0,2.0,1.0,4.71,4.86,4.43,4.86,4.86,4.43,4.43,1.0,1.0,0.0,0.0,0.28
5213,1.0,1.0,52.34623,4.90888,2.0,1.0,1.0,0.0,225.0,1.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,8,10.0,3.0,0.0,5.0,4.9,4.8,4.9,5.0,4.9,4.9,1.0,1.0,0.0,0.0,0.42
5214,1.0,1.0,52.37182,4.8476,2.0,1.0,1.0,1.0,173.0,1.0,1,1.0,1.0,1125,1125.0,1.0,1125.0,0.0,3.0,33,124,20.0,10.0,0.0,4.9,4.85,4.7,4.95,5.0,5.0,4.65,1.0,1.0,0.0,0.0,0.81
5215,1.0,1.0,52.36669,4.89872,2.0,2.0,1.0,1.0,400.0,3.0,28,3.0,3.0,28,28.0,3.0,28.0,10.0,40.0,59,322,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.14
5216,1.0,1.0,52.35908,4.88889,2.0,2.0,1.0,1.0,400.0,3.0,14,3.0,3.0,14,14.0,3.0,14.0,0.0,0.0,0,0,3.0,0.0,0.0,4.33,4.33,4.67,4.9,4.33,5.0,4.33,1.0,1.0,0.0,0.0,0.13
5217,1.0,2.0,52.35209,4.90352,2.0,2.0,1.0,1.0,400.0,2.0,365,2.0,2.0,365,365.0,2.0,365.0,0.0,0.0,0,0,25.0,0.0,0.0,4.2,4.56,4.8,4.76,4.68,4.6,4.04,1.0,0.0,1.0,0.0,1.0
5218,1.0,1.0,52.41716,4.9024,4.0,1.5,3.0,0.0,220.0,5.0,10,3.0,5.0,10,10.0,5.0,10.0,0.0,1.0,20,201,0.0,0.0,0.0,4.2,4.56,4.8,4.76,4.68,4.6,4.04,1.0,1.0,0.0,0.0,1.0
5219,1.0,1.0,52.36291,4.86253,2.0,1.5,1.0,0.0,220.0,1.0,365,1.0,1.0,365,365.0,1.0,365.0,0.0,0.0,0,0,6.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.83,4.83,1.0,1.0,0.0,0.0,0.24
5220,1.0,1.0,52.37534,4.84914,2.0,1.0,1.0,1.0,220.0,1.0,10,1.0,4.0,10,10.0,1.1,10.0,0.0,3.0,3,3,8.0,8.0,0.0,5.0,4.88,4.88,5.0,5.0,4.5,4.75,1.0,1.0,0.0,0.0,0.67
5221,1.0,2.0,52.34496,4.90574,1.0,1.0,1.0,1.0,220.0,3.0,10,3.0,3.0,10,10.0,3.0,10.0,0.0,0.0,0,0,12.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,4.83,4.75,1.0,1.0,0.0,0.0,0.54
5222,1.0,2.0,52.4,4.95587,2.0,1.0,1.0,1.0,130.0,2.0,30,1.0,7.0,30,30.0,2.2,30.0,1.0,11.0,11,11,10.0,3.0,1.0,4.9,5.0,5.0,4.9,5.0,4.8,4.9,1.0,1.0,0.0,0.0,0.42
5223,1.0,1.0,52.37075,4.88785,1.0,1.0,1.0,1.0,130.0,10.0,365,10.0,10.0,365,365.0,10.0,365.0,0.0,0.0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.04
5224,1.0,1.0,52.35552264193582,4.896215312182903,2.0,1.5,1.0,0.0,224.0,3.0,365,1.0,1.0,365,365.0,1.0,365.0,14.0,44.0,74,93,13.0,6.0,0.0,4.92,4.77,4.85,5.0,5.0,5.0,4.69,1.0,1.0,0.0,0.0,0.59
5225,4.0,4.0,52.37172,4.96532,4.0,2.5,2.0,0.0,700.0,4.0,30,4.0,4.0,30,30.0,4.0,30.0,0.0,1.0,1,161,18.0,4.0,0.0,5.0,5.0,4.89,5.0,5.0,5.0,4.83,1.0,1.0,0.0,0.0,0.73
5226,1.0,1.0,52.364192584672026,4.941945028771073,4.0,1.0,3.0,2.0,322.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,0.0,0.0,0,0,3.0,3.0,0.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.28
5227,1.0,1.0,52.3486,4.84845,2.0,1.0,1.0,1.0,228.0,2.0,30,2.0,2.0,30,30.0,2.0,30.0,10.0,16.0,17,17,13.0,1.0,0.0,4.85,4.85,4.69,4.85,4.69,4.46,4.08,1.0,1.0,0.0,0.0,0.52
5228,1.0,1.0,52.361824,4.854161,2.0,1.5,2.0,2.0,175.0,3.0,27,3.0,3.0,27,27.0,3.0,27.0,9.0,14.0,14,14,3.0,0.0,0.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.13
5229,1.0,1.0,52.38174,4.87094,2.0,1.5,1.0,2.0,175.0,3.0,20,3.0,3.0,20,20.0,3.0,20.0,0.0,0.0,0,0,8.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,1.0,1.0,0.0,0.0,0.34
5230,1.0,1.0,52.37502,4.86127,2.0,1.5,1.0,2.0,175.0,7.0,1125,7.0,7.0,1125,1125.0,7.0,1125.0,0.0,0.0,0,0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.08
5231,1.0,2.0,52.32323,4.86022,2.0,1.5,1.0,2.0,175.0,3.0,7,3.0,3.0,7,7.0,3.0,7.0,0.0,0.0,0,0,9.0,0.0,0.0,5.0,5.0,4.67,5.0,5.0,4.89,4.89,1.0,0.0,1.0,0.0,0.36
5232,1.0,1.0,52.381313,4.848186,2.0,1.5,1.0,2.0,175.0,3.0,8,3.0,3.0,8,8.0,3.0,8.0,0.0,0.0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.13
5233,1.0,3.0,52.38192,4.85512,4.0,1.0,1.0,1.0,233.0,3.0,19,3.0,3.0,19,19.0,3.0,19.0,0.0,4.0,4,4,10.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,4.6,4.6,1.0,1.0,0.0,0.0,0.43
5234,1.0,4.0,52.32699966430664,4.874083042144775,3.0,1.0,1.0,3.0,187.0,1.0,1125,1.0,1.0,1125,1125.0,1.0,1125.0,8.0,19.0,49,323,132.0,67.0,5.0,4.61,4.64,4.71,4.8,4.81,4.52,4.38,1.0,1.0,0.0,0.0,5.42
5235,1.0,1.0,52.35886,4.89038,2.0,1.0,1.0,0.0,350.0,1.0,1125,1.0,14.0,1125,1125.0,4.5,1125.0,4.0,7.0,17,96,12.0,5.0,1.0,4.58,4.58,4.17,4.92,4.92,5.0,4.17,1.0,1.0,0.0,0.0,0.48
5236,1.0,1.0,52.36524,4.8713,4.0,1.0,2.0,0.0,350.0,3.0,30,3.0,4.0,30,30.0,3.7,30.0,0.0,0.0,0,0,12.0,9.0,0.0,4.92,5.0,4.75,4.92,5.0,5.0,4.83,1.0,1.0,0.0,0.0,0.5
5237,1.0,2.0,52.37455456850353,4.868234515374756,2.0,1.0,1.0,0.0,350.0,5.0,365,5.0,5.0,365,365.0,5.0,365.0,0.0,0.0,0,0,0.0,0.0,0.0,4.92,5.0,4.75,4.92,5.0,5.0,4.83,1.0,1.0,0.0,0.0,0.5
5238,1.0,3.0,52.36815,4.91752,4.0,1.0,3.0,0.0,350.0,7.0,21,5.0,7.0,21,21.0,6.4,21.0,0.0,0.0,0,0,0.0,0.0,0.0,4.92,5.0,4.75,4.92,5.0,5.0,4.83,1.0,1.0,0.0,0.0,0.5
5239,1.0,1.0,52.35401,4.84865,2.0,1.0,1.0,0.0,350.0,2.0,365,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,0,0.0,0.0,0.0,4.92,5.0,4.75,4.92,5.0,5.0,4.83,1.0,1.0,0.0,0.0,0.5
5240,1.0,1.0,52.36127,4.85851,3.0,1.0,1.0,2.0,385.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,24.0,54,329,19.0,8.0,2.0,4.84,4.95,4.63,4.89,5.0,4.84,4.32,1.0,1.0,0.0,0.0,0.78
5241,1.0,1.0,52.34417,4.90652,2.0,1.0,1.0,0.0,180.0,3.0,14,2.0,2.0,14,14.0,2.0,14.0,0.0,0.0,8,8,20.0,5.0,1.0,5.0,4.85,4.9,5.0,5.0,4.85,4.85,1.0,1.0,0.0,0.0,0.81
5242,1.0,3.0,52.35355573351997,4.836907361376941,2.0,1.0,1.0,0.0,180.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,0.0,0.0,0,0,9.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.67,4.89,1.0,1.0,0.0,0.0,0.41
5243,1.0,1.0,52.36583,4.86538,4.0,1.5,3.0,3.0,295.0,3.0,10,3.0,4.0,10,10.0,3.1,10.0,0.0,5.0,5,5,11.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.82,1.0,1.0,0.0,0.0,0.46
5244,1.0,1.0,52.36233,4.85435,2.0,1.0,1.0,1.0,414.0,2.0,365,2.0,2.0,365,365.0,2.0,365.0,3.4,59.0,89,364,2.0,0.0,0.0,4.0,4.9,4.5,5.0,4.9,4.8,4.7,1.0,1.0,0.0,0.0,0.08
5245,1.0,1.0,52.35633,4.90936,4.0,1.0,2.0,1.0,414.0,2.0,30,2.0,2.0,30,30.0,2.0,30.0,0.0,0.0,0,0,10.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,1.0,1.0,0.0,0.0,0.41
5246,2.0,2.0,52.368996,4.853292,2.0,1.0,1.0,0.0,200.0,1.0,1125,1.0,1.0,1125,1125.0,1.0,1125.0,7.0,26.0,56,250,13.0,8.0,1.0,5.0,5.0,4.92,5.0,5.0,4.85,4.69,2.0,2.0,0.0,0.0,0.53
5247,1.0,2.0,52.376526,4.94399,4.0,1.5,2.0,2.0,350.0,2.0,31,2.0,3.0,1125,1125.0,2.4,1125.0,0.0,4.0,7,7,15.0,5.0,0.0,4.93,5.0,4.93,4.8,4.93,4.67,4.67,1.0,1.0,0.0,0.0,0.65
5248,1.0,2.0,52.35245,4.89553,2.0,1.0,1.0,1.0,200.0,7.0,11,4.0,7.0,11,11.0,7.0,11.0,3.0,6.0,15,15,9.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.37
5249,1.0,2.0,52.36882,4.87207,2.0,2.5,1.0,0.0,320.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,0.0,0.0,6,6,9.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89,1.0,1.0,0.0,0.0,0.37
5250,1.0,2.0,52.37006,4.87494,2.0,2.5,1.0,0.0,320.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,0.0,0.0,0,0,10.0,7.0,1.0,5.0,5.0,5.0,5.0,5.0,4.89,5.0,1.0,1.0,0.0,0.0,0.42
5251,1.0,3.0,52.389118,4.878851,2.0,2.5,1.0,0.0,320.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,2.0,2.0,2,4,8.0,3.0,0.0,4.75,4.88,4.13,5.0,5.0,4.63,4.5,1.0,1.0,0.0,0.0,0.32
5252,1.0,1.0,52.36156,4.86471,2.0,2.5,1.0,0.0,320.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,0,4.0,0.0,0.0,5.0,5.0,4.75,5.0,5.0,5.0,4.75,1.0,1.0,0.0,0.0,0.16
5253,1.0,1.0,52.369392,4.868725,4.0,2.5,3.0,0.0,320.0,6.0,15,6.0,6.0,15,15.0,6.0,15.0,0.0,0.0,0,0,3.0,2.0,0.0,5.0,5.0,4.33,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0,0.22
5254,1.0,1.0,52.36258,4.85586,2.0,2.5,3.0,0.0,320.0,4.0,30,4.0,4.0,30,30.0,4.0,30.0,0.0,0.0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.04
5255,1.0,3.0,52.36365,4.85266,2.0,1.5,2.0,0.0,235.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,0.0,4.0,4,4,7.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.71,4.43,1.0,1.0,0.0,0.0,0.29
5256,2.0,2.0,52.355057,4.905584,4.0,1.5,2.0,0.0,235.0,3.0,30,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,0.0,0,0,12.0,1.0,0.0,5.0,4.92,5.0,4.92,4.92,5.0,4.75,1.0,1.0,0.0,0.0,0.5
5257,1.0,1.0,52.33243,4.90504,4.0,1.0,1.0,2.0,300.0,1.0,1125,1.0,1.0,1125,1125.0,1.0,1125.0,25.0,46.0,46,46,21.0,14.0,1.0,4.86,4.9,4.7,4.9,4.95,4.45,4.5,1.0,1.0,0.0,0.0,0.9
5258,1.0,1.0,52.38035,4.85638,4.0,1.5,1.0,3.0,200.0,1.0,4,1.0,1.0,4,4.0,1.0,4.0,0.0,0.0,0,160,5.0,3.0,0.0,5.0,5.0,4.6,4.6,5.0,5.0,4.8,1.0,1.0,0.0,0.0,0.2
5259,1.0,1.0,52.35504,4.90168,2.0,1.0,1.0,1.0,399.0,3.0,14,3.0,4.0,14,14.0,3.0,14.0,11.0,27.0,40,46,15.0,7.0,1.0,4.93,5.0,5.0,4.93,5.0,5.0,4.87,1.0,1.0,0.0,0.0,0.61
5260,1.0,1.0,52.36526,4.94509,3.0,1.5,3.0,3.0,250.0,6.0,21,6.0,6.0,1125,1125.0,6.0,1125.0,0.0,7.0,7,7,10.0,5.0,0.0,4.9,5.0,4.9,5.0,5.0,4.7,4.7,1.0,1.0,0.0,0.0,0.43
5261,1.0,1.0,52.39055,4.9309,4.0,2.0,1.0,1.0,325.0,5.0,21,5.0,5.0,21,21.0,5.0,21.0,0.0,7.0,7,7,5.0,4.0,0.0,4.8,5.0,4.8,5.0,5.0,4.8,4.6,1.0,1.0,0.0,0.0,0.39
5262,1.0,2.0,52.367264,4.87167,4.0,2.0,1.0,1.0,325.0,1.0,60,1.0,1.0,60,60.0,1.0,60.0,18.0,46.0,69,159,18.0,5.0,1.0,4.72,4.78,4.67,4.89,4.94,4.78,4.17,1.0,1.0,0.0,0.0,0.72
5263,1.0,1.0,52.36039,4.85537,4.0,1.0,2.0,2.0,450.0,2.0,30,2.0,2.0,30,30.0,2.0,30.0,3.4,11.0,90,365,6.0,1.0,0.0,5.0,5.0,5.0,4.67,5.0,4.67,4.17,1.0,1.0,0.0,0.0,0.24
5264,1.0,1.0,52.353027,4.8916,2.0,1.0,1.0,0.0,266.0,2.0,21,1.0,7.0,21,21.0,3.5,21.0,2.0,4.0,4,4,18.0,6.0,1.0,5.0,5.0,5.0,4.94,4.94,4.94,4.89,1.0,1.0,0.0,0.0,0.77
5265,1.0,1.0,52.35288,4.88911,2.0,1.0,1.0,0.0,266.0,1.0,30,1.0,1.0,30,30.0,1.0,30.0,0.0,0.0,0,0,6.0,0.0,0.0,4.83,5.0,4.83,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.24
5266,1.0,2.0,52.3682,4.8539,4.0,1.0,2.0,0.0,266.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,0.0,0,0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.08
5267,1.0,1.0,52.356461,4.898642,2.0,1.5,1.0,0.0,146.0,3.0,31,3.0,3.0,1125,1125.0,3.0,1125.0,24.0,54.0,84,172,66.0,29.0,2.0,4.85,4.97,4.89,4.97,4.98,4.91,4.65,1.0,0.0,1.0,0.0,2.71
5268,5.0,5.0,52.38607,4.87933,2.0,1.0,1.0,1.0,177.0,2.0,365,1.0,2.0,365,365.0,2.0,365.0,8.0,32.0,53,326,128.0,79.0,5.0,4.85,4.86,4.78,4.94,4.91,4.91,4.59,1.0,1.0,0.0,0.0,5.18
5269,1.0,1.0,52.35732,4.89875,3.0,1.0,1.0,2.0,450.0,1.0,2,1.0,2.0,1125,1125.0,1.4,1125.0,3.0,31.0,61,336,6.0,1.0,0.0,5.0,4.83,4.83,4.83,5.0,5.0,4.83,1.0,1.0,0.0,0.0,0.39
5270,1.0,1.0,52.34221,4.90735,2.0,1.0,1.0,2.0,450.0,3.0,10,3.0,3.0,10,10.0,3.0,10.0,0.0,0.0,0,0,11.0,3.0,0.0,5.0,4.91,5.0,4.91,5.0,4.91,4.91,1.0,1.0,0.0,0.0,0.44
5271,1.0,1.0,52.373688,4.862208,2.0,1.0,1.0,0.0,100.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,3.0,7.0,11,261,1.0,0.0,0.0,4.0,4.9,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.04
5272,1.0,1.0,52.35097,4.81113,4.0,1.0,1.0,0.0,100.0,2.0,1125,2.0,3.0,1125,1125.0,2.4,1125.0,0.0,0.0,0,0,14.0,0.0,0.0,5.0,5.0,4.93,5.0,5.0,4.79,4.93,1.0,1.0,0.0,0.0,0.56
5273,2.0,4.0,52.370567,4.860956,2.0,1.0,1.0,0.0,123.0,4.0,31,4.0,4.0,31,31.0,4.0,31.0,1.0,14.0,43,235,8.0,0.0,0.0,4.88,4.88,5.0,4.88,4.88,4.88,4.75,2.0,1.0,1.0,0.0,0.32
5274,1.0,1.0,52.353321,4.911398,4.0,1.0,2.0,0.0,123.0,2.0,1125,1.0,2.0,1125,1125.0,1.4,1125.0,0.0,0.0,0,0,3.0,2.0,0.0,4.67,4.67,4.0,4.33,4.33,4.67,4.67,1.0,1.0,0.0,0.0,0.17
5275,1.0,3.0,52.35568,4.9,4.0,1.5,3.0,2.0,220.0,4.0,5,4.0,4.0,5,5.0,4.0,5.0,0.0,12.0,29,29,8.0,3.0,0.0,5.0,5.0,4.88,4.88,5.0,4.88,4.75,1.0,1.0,0.0,0.0,0.35
5276,1.0,3.0,52.404633,4.941107,4.0,1.5,2.0,2.0,220.0,2.0,10,2.0,2.0,10,10.0,2.0,10.0,0.0,0.0,0,0,12.0,6.0,0.0,4.83,4.92,4.33,5.0,4.92,4.5,4.67,1.0,1.0,0.0,0.0,0.48
5277,1.0,7.0,52.36038,4.86977,4.0,1.5,2.0,2.0,194.0,1.0,10,1.0,1.0,10,10.0,1.0,10.0,0.0,5.0,9,9,16.0,10.0,0.0,5.0,4.94,5.0,4.88,5.0,4.94,4.94,1.0,1.0,0.0,0.0,0.69
5278,1.0,1.0,52.353683,4.892567,4.0,1.5,2.0,0.0,600.0,3.0,16,3.0,3.0,16,16.0,3.0,16.0,1.0,11.0,29,166,15.0,5.0,0.0,4.87,4.8,4.93,5.0,5.0,4.87,4.53,1.0,1.0,0.0,0.0,0.61
5279,2.0,2.0,52.377075,4.889428,4.0,1.5,2.0,0.0,600.0,4.0,31,4.0,4.0,31,31.0,4.0,31.0,1.0,1.0,1,176,11.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.73,1.0,1.0,0.0,0.0,0.49
5280,1.0,1.0,52.331017,4.885427,2.0,1.5,1.0,0.0,600.0,4.0,365,4.0,4.0,365,365.0,4.0,365.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.73,1.0,1.0,0.0,0.0,0.49
5281,1.0,3.0,52.37253,4.9221,4.0,1.5,3.0,2.0,517.0,1.0,1125,1.0,2.0,1125,1125.0,1.1,1125.0,18.0,48.0,78,353,31.0,12.0,2.0,5.0,5.0,4.97,5.0,5.0,4.7,4.93,1.0,1.0,0.0,0.0,1.26
5282,2.0,2.0,52.37196,4.858412,4.0,1.5,2.0,2.0,517.0,1.0,365,1.0,1.0,365,365.0,1.0,365.0,0.0,0.0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,1.0,1.0,0.0,0.0,0.04
5283,1.0,1.0,52.36366,4.94222,3.0,1.5,1.0,2.0,271.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,0.0,0.0,0,160,14.0,0.0,0.0,5.0,4.93,4.86,5.0,5.0,4.86,4.79,1.0,1.0,0.0,0.0,0.57
5284,1.0,1.0,52.36108,4.895856,2.0,1.5,1.0,1.0,170.0,4.0,30,4.0,4.0,30,30.0,4.0,30.0,0.0,0.0,4,4,7.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,1.0,1.0,0.0,0.0,0.28
5285,1.0,1.0,52.3781,4.8858,2.0,1.5,1.0,1.0,170.0,3.0,10,1.0,3.0,10,10.0,2.6,10.0,10.0,40.0,63,219,6.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.28
5286,2.0,2.0,52.35435695199337,4.9296921891337835,4.0,1.5,2.0,3.0,207.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,1.0,1.0,1,133,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.19
5287,1.0,1.0,52.38227,4.87094,2.0,1.5,1.0,3.0,207.0,3.0,1125,4.0,30.0,1125,1125.0,5.3,1125.0,14.0,14.0,14,14,5.0,0.0,0.0,5.0,5.0,4.8,5.0,5.0,5.0,4.8,1.0,1.0,0.0,0.0,0.22
5288,1.0,3.0,52.3587,4.93885,4.0,1.0,1.0,2.0,261.0,4.0,365,1.0,4.0,365,365.0,4.0,365.0,4.0,14.0,31,31,9.0,6.0,0.0,4.89,4.78,4.78,5.0,4.89,4.44,4.78,1.0,1.0,0.0,0.0,0.43
5289,1.0,1.0,52.34701,4.90175,2.0,1.0,3.0,2.0,261.0,4.0,365,4.0,4.0,365,365.0,4.0,365.0,0.0,0.0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.8,4.0,1.0,1.0,0.0,0.0,0.04
5290,1.0,1.0,52.35699,4.88933,2.0,1.5,1.0,0.0,275.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,0.0,0.0,0,32,9.0,5.0,0.0,4.67,4.78,4.67,4.78,5.0,4.89,4.33,1.0,1.0,0.0,0.0,0.38
5291,1.0,1.0,52.35764,4.89934,2.0,1.0,1.0,0.0,225.0,6.0,365,4.0,6.0,365,365.0,6.0,365.0,4.0,5.0,5,165,8.0,2.0,0.0,4.88,4.88,4.88,4.88,4.88,5.0,4.63,1.0,1.0,0.0,0.0,0.33
5292,1.0,1.0,52.39218,4.87173,3.0,1.0,2.0,0.0,225.0,4.0,30,2.0,4.0,30,30.0,3.4,30.0,0.0,0.0,0,0,7.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.71,4.71,1.0,1.0,0.0,0.0,0.31
5293,1.0,2.0,52.4,4.97384,4.0,1.0,2.0,2.0,200.0,6.0,1125,6.0,6.0,1125,1125.0,6.0,1125.0,9.0,21.0,51,320,7.0,0.0,0.0,4.29,4.29,4.0,4.9,5.0,4.8,3.86,1.0,1.0,0.0,0.0,0.3
5294,1.0,1.0,52.3568,4.90213,2.0,1.5,1.0,1.0,325.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,1.0,3.0,7,7,13.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.92,5.0,1.0,1.0,0.0,0.0,0.55
5295,1.0,2.0,52.36687,4.86387,2.0,1.0,1.0,0.0,150.0,10.0,30,10.0,10.0,1125,1125.0,10.0,1125.0,0.0,0.0,0,13,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.92,5.0,1.0,1.0,0.0,0.0,0.55
5296,1.0,1.0,52.36959,4.92423,3.0,1.5,2.0,2.0,220.0,5.0,13,5.0,5.0,13,13.0,5.0,13.0,0.0,9.0,9,9,8.0,5.0,0.0,4.88,4.75,4.88,5.0,5.0,5.0,4.88,1.0,1.0,0.0,0.0,0.36
5297,1.0,2.0,52.34284,4.90037,4.0,1.5,4.0,4.0,550.0,2.0,8,2.0,2.0,8,8.0,2.0,8.0,22.0,52.0,82,355,4.0,4.0,1.0,4.25,4.9,4.8,4.5,4.5,4.75,3.75,1.0,1.0,0.0,0.0,0.42
5298,5.0,5.0,52.36048,4.84079,2.0,1.0,1.0,1.0,141.0,7.0,180,7.0,7.0,180,180.0,7.0,180.0,3.0,22.0,44,234,9.0,4.0,0.0,4.22,4.44,4.56,4.33,4.33,4.8,3.78,5.0,5.0,0.0,0.0,0.42
5299,1.0,1.0,52.35284,4.848208,4.0,1.0,2.0,2.0,230.0,5.0,30,5.0,5.0,30,30.0,5.0,30.0,0.0,0.0,0,72,6.0,1.0,0.0,4.83,5.0,4.83,4.83,5.0,4.83,4.83,1.0,1.0,0.0,0.0,0.26
5300,1.0,1.0,52.36154,4.87439,2.0,1.5,1.0,1.0,350.0,3.0,20,3.0,3.0,20,20.0,3.0,20.0,1.0,26.0,26,26,7.0,2.0,0.0,4.86,4.86,4.86,5.0,5.0,5.0,4.57,1.0,1.0,0.0,0.0,0.29
5301,1.0,1.0,52.34735,4.90965,4.0,1.5,2.0,1.0,350.0,2.0,14,2.0,2.0,14,14.0,2.0,14.0,0.0,0.0,0,0,14.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.86,4.5,1.0,1.0,0.0,0.0,0.62
5302,1.0,2.0,52.3518,4.94658,2.0,1.0,2.0,0.0,150.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,0.0,0.0,0,160,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,1.0,1.0,0.0,0.0,0.05
5303,1.0,1.0,52.347,4.90665,3.0,0.5,2.0,1.0,300.0,7.0,40,7.0,7.0,40,40.0,7.0,40.0,17.0,47.0,77,257,6.0,4.0,0.0,5.0,5.0,4.0,4.83,5.0,5.0,4.67,1.0,1.0,0.0,0.0,0.29
5304,2.0,2.0,52.40665,4.91826,2.0,1.0,1.0,1.0,180.0,2.0,14,2.0,2.0,14,14.0,2.0,14.0,16.0,46.0,76,351,11.0,3.0,0.0,4.73,4.82,4.82,4.91,4.73,4.55,4.27,1.0,1.0,0.0,0.0,0.45
